"ScGl_data_id","Site","Year","Tag","Transect","X.coord.m.","Y.coord.m.","Degrees","Direction","Height.cm.","Width.cm.","Fl","Br","Minis","PhotoNumber","Comments","X_coord_old","Y_coord_old","Vol"
"3049",11176,"Escalante Canyon",2015,185.03,"17.79",0.2,5.52,NA,NA,0.9,0.6,"n","n",NA,"","",0,0,0.254469004940773
"3050",11888,"Escalante Canyon",2016,185.03,"17.79",0.2,5.52,NA,NA,0,0,"n","n",NA,"","not recorded",0,0,0
"3051",11177,"Escalante Canyon",2015,185.04,"17.79",0.2,5.52,NA,NA,0.5,0.4,"n","n",NA,"","",0,0,0.0628318530717959
"3052",11889,"Escalante Canyon",2016,185.04,"17.79",0.2,5.52,NA,NA,0,0,"n","n",NA,"","not recorded",0,0,0
"3053",11178,"Escalante Canyon",2015,185.05,"17.79",0.2,5.52,NA,NA,0.5,0.5,"n","n",NA,"","",0,0,0.098174770424681
"3054",11890,"Escalante Canyon",2016,185.05,"17.79",0.2,5.52,NA,NA,0,0,"n","n",NA,"","not recorded",0,0,0
"3055",645,"Escalante Canyon",2008,190,"17.79",0.37,5.75,NA,NA,NA,NA,"y","n",NA,"","1 flower; medium, (smallest of group)",0,0,NA
"3056",642,"Escalante Canyon",2009,190,"17.79",0.37,5.75,NA,NA,1.8,4.8,"n","n",NA,"1468","",0,0,32.572032632419
"3057",644,"Escalante Canyon",2010,190,"17.79",0.37,5.75,NA,NA,3.6,5.2,"y","n",NA,"2264","",0,0,76.4537988177612
"3058",643,"Escalante Canyon",2011,190,"17.79",0.37,5.75,NA,NA,4,4.9,"y","n",NA,"3549","",0,0,75.4296396126909
"3059",641,"Escalante Canyon",2012,190,"17.79",0.37,5.75,NA,NA,2.9,4.1,"y","n",NA,"","",0,0,38.2873750674622
"3060",6437,"Escalante Canyon",2013,190,"17.79",0.37,5.75,NA,NA,2.8,4.6,"y","n",NA,"","",0,0,46.533270384972
"3061",8134,"Escalante Canyon",2014,190,"17.79",0.37,5.75,NA,NA,4,5,"y","n",NA,"","",0,0,78.5398163397448
"3062",10109,"Escalante Canyon",2015,190,"17.79",0.37,5.75,NA,NA,4,5.1,"y","n",NA,"","",0,0,81.7128249198705
"3063",11892,"Escalante Canyon",2016,190,"17.79",0.37,5.75,NA,NA,2.9,5.4,"n","n",NA,"","",0,0,66.4164102895418
"3064",614,"Escalante Canyon",2008,191,"17.79",0.12,13.28,NA,NA,NA,NA,"y","n",NA,"","1 smallish",0,0,NA
"3065",612,"Escalante Canyon",2009,191,"17.79",0.12,13.28,NA,NA,1.9,3.7,"y","n",NA,"1477","",0,0,20.428991628131
"3066",611,"Escalante Canyon",2010,191,"17.79",0.12,13.28,NA,NA,2.2,2.3,"y","n",NA,"2254","",0,0,9.1404638256195
"3067",613,"Escalante Canyon",2011,191,"17.79",0.12,13.28,NA,NA,1.5,4.1,"y","n",NA,"3559","",0,0,19.8038146900667
"3068",615,"Escalante Canyon",2012,191,"17.79",0.12,13.28,NA,NA,NA,NA,"n","n",NA,"","gone",0,0,NA
"3069",6453,"Escalante Canyon",2013,191,"17.79",0.12,13.28,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3070",10135,"Escalante Canyon",2015,191,"17.79",0.12,13.28,NA,NA,1.1,2.2,"n","n",NA,"","",0,0,4.18145982192802
"3071",11922,"Escalante Canyon",2016,191,"17.79",0.12,13.28,NA,NA,1.3,1.1,"n","n",NA,"","",0,0,1.23543131102419
"3072",11179,"Escalante Canyon",2015,191.01,"17.79",0.12,13.28,NA,NA,0.7,0.8,"n","n",NA,"","",0,0,0.351858377202057
"3073",11923,"Escalante Canyon",2016,191.01,"17.79",0.12,13.28,NA,NA,0,0,"n","n",NA,"","not recorded",0,0,0
"3074",640,"Escalante Canyon",2008,192,"17.79",0.24,5.84,NA,NA,NA,NA,"y","n",NA,"","3 flowers; medium",0,0,NA
"3075",637,"Escalante Canyon",2009,192,"17.79",0.24,5.84,NA,NA,2.7,5.8,"y","n",NA,"1468","easternmost",0,0,71.3361443850634
"3076",639,"Escalante Canyon",2010,192,"17.79",0.24,5.84,NA,NA,2.8,6.5,"y","n",NA,"2263","",0,0,92.9126027299181
"3077",638,"Escalante Canyon",2011,192,"17.79",0.24,5.84,NA,NA,3.9,6.2,"y","n",NA,"3550","",0,0,117.743751063892
"3078",636,"Escalante Canyon",2012,192,"17.79",0.24,5.84,NA,NA,3.4,5,"y","n",NA,"","",0,0,66.7588438887831
"3079",6438,"Escalante Canyon",2013,192,"17.79",0.24,5.84,NA,NA,3.6,6.3,"y","n",NA,"","",0,0,112.220831178881
"3080",8135,"Escalante Canyon",2014,192,"17.79",0.24,5.84,NA,NA,4.5,7.3,"y","n",1,"","mini NE 4 cm",0,0,188.342406573525
"3081",10110,"Escalante Canyon",2015,192,"17.79",0.24,5.84,NA,NA,4.8,6.9,"y","y",1,"","",0,0,179.485471484892
"3082",11893,"Escalante Canyon",2016,192,"17.79",0.24,5.84,NA,NA,3.7,6,"n","y",1,"","",0,0,104.61503536454
"3083",630,"Escalante Canyon",2008,193,"17.79",0.84,11.1,NA,NA,NA,NA,"n","n",NA,"","trampled & resprouted; 2 small new heads on older plant",0,0,NA
"3084",626,"Escalante Canyon",2009,193,"17.79",0.84,11.1,NA,NA,1.2,1.75,"n","n",NA,"1474","clockwise from east",0,0,2.88633825048562
"3085",628,"Escalante Canyon",2010,193,"17.79",0.84,11.1,NA,NA,1.9,2.3,"n","n",NA,"2257","",0,0,7.89403694030775
"3086",627,"Escalante Canyon",2011,193,"17.79",0.84,11.1,NA,NA,1.8,2.2,"n","n",NA,"3556","",0,0,6.84238879951857
"3087",629,"Escalante Canyon",2012,193,"17.79",0.84,11.1,NA,NA,0.5,2.8,"n","n",NA,"","",0,0,3.078760800518
"3088",6448,"Escalante Canyon",2013,193,"17.79",0.84,11.1,NA,NA,1.2,3.6,"y","n",NA,"","",0,0,12.2145122371571
"3089",8148,"Escalante Canyon",2014,193,"17.79",0.84,11.1,NA,NA,0.9,3.9,"n","n",NA,"","old damaged",0,0,10.7513154587477
"3090",10127,"Escalante Canyon",2015,193,"17.79",0.84,11.1,NA,NA,2.2,4.9,"y","n",NA,"","",0,0,41.48630178698
"3091",11910,"Escalante Canyon",2016,193,"17.79",0.84,11.1,NA,NA,1.8,2.6,"n","n",NA,"","",0,0,9.55672485222015
"3092",1459,"Escalante Canyon",2009,193.01,"17.79",0.84,11.1,NA,NA,1.2,1.75,"n","n",NA,"","",0,0,2.88633825048562
"3093",1461,"Escalante Canyon",2010,193.01,"17.79",0.84,11.1,NA,NA,1.5,2.3,"n","n",NA,"2257","",0,0,6.23213442655875
"3094",1460,"Escalante Canyon",2011,193.01,"17.79",0.84,11.1,NA,NA,1.8,2.2,"n","n",NA,"3556","",0,0,6.84238879951857
"3095",1462,"Escalante Canyon",2012,193.01,"17.79",0.84,11.1,NA,NA,0.8,2.7,"n","n",NA,"","",0,0,4.58044208893392
"3096",6449,"Escalante Canyon",2013,193.01,"17.79",0.84,11.1,NA,NA,1.8,3.6,"y","n",NA,"","",0,0,18.3217683557357
"3097",8149,"Escalante Canyon",2014,193.01,"17.79",0.84,11.1,NA,NA,2.9,4.6,"y","n",NA,"","",0,0,48.195172898721
"3098",10128,"Escalante Canyon",2015,193.01,"17.79",0.84,11.1,NA,NA,1.9,2.3,"n","n",NA,"","",0,0,7.89403694030775
"3099",11911,"Escalante Canyon",2016,193.01,"17.79",0.84,11.1,NA,NA,1.4,2.2,"n","n",NA,"","",0,0,5.32185795518111
"3100",11184,"Escalante Canyon",2015,193.02,"17.79",0.84,11.1,NA,NA,1.8,2.8,"n","n",NA,"","",0,0,11.0835388818648
"3101",11883,"Escalante Canyon",2016,193.02,"17.79",0.84,11.1,NA,NA,0,0,"n","n",NA,"","not recorded",0,0,0
"3102",605,"Escalante Canyon",2008,194,"17.79",0.37,8.65,NA,NA,NA,NA,"y","n",NA,"","2 flowers; medium",0,0,NA
"3103",601,"Escalante Canyon",2009,194,"17.79",0.37,8.65,NA,NA,1.6,5.6,"y","n",NA,"1470","",0,0,39.4081382466304
"3104",602,"Escalante Canyon",2010,194,"17.79",0.37,8.65,NA,NA,4.8,6,"y","n",NA,"2261","",0,0,135.716802635079
"3105",603,"Escalante Canyon",2011,194,"17.79",0.37,8.65,NA,NA,3.2,6.3,"y","n",NA,"3552","",0,0,99.7518499367831
"3106",604,"Escalante Canyon",2012,194,"17.79",0.37,8.65,NA,NA,2.4,6.5,"y","n",NA,"","",0,0,79.6393737685013
"3107",6454,"Escalante Canyon",2013,194,"17.79",0.37,8.65,NA,NA,3.7,6.7,"y","n",2,"","",0,0,130.449137153172
"3108",8145,"Escalante Canyon",2014,194,"17.79",0.37,8.65,NA,NA,4,7.2,"y","n",NA,"","S/B in transect 18.79, x-coordinte adjusted",0,0,162.860163162095
"3109",10123,"Escalante Canyon",2015,194,"17.79",0.37,8.65,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3110",11906,"Escalante Canyon",2016,194,"17.79",0.37,8.65,NA,NA,0,0,"n","n",NA,"","on other transect 18.79",0,0,0
"3111",599,"Escalante Canyon",2008,195,"17.79",0.95,7.59,NA,NA,NA,NA,"y","n",NA,"","3 flowers; 3 buds; medium plant",0,0,NA
"3112",600,"Escalante Canyon",2009,195,"17.79",0.95,7.59,NA,NA,NA,NA,"n","n",NA,"1469","no data",0,0,NA
"3113",597,"Escalante Canyon",2010,195,"17.79",0.95,7.59,NA,NA,3.2,5.5,"y","n",NA,"2262","",0,0,76.026542216873
"3114",598,"Escalante Canyon",2011,195,"17.79",0.95,7.59,NA,NA,2.4,5.9,"y","n",NA,"3551","",0,0,65.6153041628764
"3115",596,"Escalante Canyon",2012,195,"17.79",0.95,7.59,NA,NA,1.5,5,"y","n",NA,"","",0,0,29.4524311274043
"3116",6439,"Escalante Canyon",2013,195,"17.79",0.95,7.59,NA,NA,3.2,6.2,"y","n",1,"","",0,0,96.6102572831933
"3117",8136,"Escalante Canyon",2014,195,"17.79",0.95,7.59,NA,NA,0,0,"n","n",NA,"","gone",0,0,0
"3118",10111,"Escalante Canyon",2015,195,"17.79",0.95,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3119",11894,"Escalante Canyon",2016,195,"17.79",0.95,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3120",2712,"Escalante Canyon",2012,195.01,"17.79",0.07,7.59,NA,NA,0.3,0.2,"n","n",NA,"","",0,0,0.00942477796076938
"3121",6440,"Escalante Canyon",2013,195.01,"17.79",0.07,7.59,NA,NA,0.5,0.3,"n","n",NA,"","",0,0,0.0353429173528852
"3122",8137,"Escalante Canyon",2014,195.01,"17.79",0.07,7.59,NA,NA,1.7,1.1,"n","n",NA,"","",0,0,1.61556402210855
"3123",10112,"Escalante Canyon",2015,195.01,"17.79",0.07,7.59,NA,NA,0.6,1.2,"n","n",NA,"","",0,0,0.678584013175395
"3124",11895,"Escalante Canyon",2016,195.01,"17.79",0.07,7.59,NA,NA,0.7,1.4,"n","n",NA,"","",0,0,1.0775662801813
"3125",2713,"Escalante Canyon",2012,195.02,"17.79",0.07,7.59,NA,NA,0.3,0.2,"n","n",NA,"","",0,0,0.00942477796076938
"3126",6441,"Escalante Canyon",2013,195.02,"17.79",0.07,7.59,NA,NA,0.7,0.3,"n","n",NA,"","",0,0,0.0494800842940392
"3127",8138,"Escalante Canyon",2014,195.02,"17.79",0.07,7.59,NA,NA,0.7,2.5,"n","n",NA,"","",0,0,3.43611696486384
"3128",10113,"Escalante Canyon",2015,195.02,"17.79",0.07,7.59,NA,NA,1.4,3,"n","n",NA,"","",0,0,9.89601685880785
"3129",11896,"Escalante Canyon",2016,195.02,"17.79",0.07,7.59,NA,NA,2.1,4,"y","n",NA,"","dead",0,0,26.3893782901543
"3130",2714,"Escalante Canyon",2012,195.03,"17.79",0.07,7.59,NA,NA,0.3,0.2,"n","n",NA,"","",0,0,0.00942477796076938
"3131",6442,"Escalante Canyon",2013,195.03,"17.79",0.07,7.59,NA,NA,0.7,0.3,"n","n",NA,"","",0,0,0.0494800842940392
"3132",8139,"Escalante Canyon",2014,195.03,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3133",10114,"Escalante Canyon",2015,195.03,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3134",11897,"Escalante Canyon",2016,195.03,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3135",2715,"Escalante Canyon",2012,195.04,"17.79",0.07,7.59,NA,NA,0.3,0.2,"n","n",NA,"","",0,0,0.00942477796076938
"3136",6443,"Escalante Canyon",2013,195.04,"17.79",0.07,7.59,NA,NA,0.3,0.2,"n","n",NA,"","",0,0,0.00942477796076938
"3137",8140,"Escalante Canyon",2014,195.04,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3138",10115,"Escalante Canyon",2015,195.04,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3139",11898,"Escalante Canyon",2016,195.04,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3140",2716,"Escalante Canyon",2012,195.05,"17.79",0.07,7.59,NA,NA,0.3,0.2,"n","n",NA,"","",0,0,0.00942477796076938
"3141",6444,"Escalante Canyon",2013,195.05,"17.79",0.07,7.59,NA,NA,0.3,0.2,"n","n",NA,"","",0,0,0.00942477796076938
"3142",8141,"Escalante Canyon",2014,195.05,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3143",10116,"Escalante Canyon",2015,195.05,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3144",11899,"Escalante Canyon",2016,195.05,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3145",2717,"Escalante Canyon",2012,195.06,"17.79",0.07,7.59,NA,NA,0.3,0.2,"n","n",NA,"","",0,0,0.00942477796076938
"3146",6445,"Escalante Canyon",2013,195.06,"17.79",0.07,7.59,NA,NA,0.5,0.5,"n","n",NA,"","",0,0,0.098174770424681
"3147",8142,"Escalante Canyon",2014,195.06,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3148",10117,"Escalante Canyon",2015,195.06,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3149",11900,"Escalante Canyon",2016,195.06,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3150",2718,"Escalante Canyon",2012,195.07,"17.79",0.07,7.59,NA,NA,0.3,0.2,"n","n",NA,"","",0,0,0.00942477796076938
"3151",6446,"Escalante Canyon",2013,195.07,"17.79",0.07,7.59,NA,NA,0.5,0.4,"n","n",NA,"","",0,0,0.0628318530717959
"3152",8143,"Escalante Canyon",2014,195.07,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3153",10118,"Escalante Canyon",2015,195.07,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3154",11901,"Escalante Canyon",2016,195.07,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3155",7440,"Escalante Canyon",2013,195.08,"17.79",0.07,7.59,NA,NA,0.3,0.4,"n","n",NA,"","10 o'c",0,0,0.0376991118430775
"3156",8144,"Escalante Canyon",2014,195.08,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3157",10119,"Escalante Canyon",2015,195.08,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3158",11902,"Escalante Canyon",2016,195.08,"17.79",0.07,7.59,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3159",624,"Escalante Canyon",2008,196,"17.79",0.83,11.7,NA,NA,NA,NA,"y","n",NA,"","3 flowers; 1 large",0,0,NA
"3160",623,"Escalante Canyon",2009,196,"17.79",0.83,11.7,NA,NA,4.5,7.8,"y","n",NA,"1473","",0,0,215.026309174953
"3161",622,"Escalante Canyon",2010,196,"17.79",0.83,11.7,NA,NA,1,7,"n","n",NA,"2258","dying",0,0,38.484510006475
"3162",621,"Escalante Canyon",2011,196,"17.79",0.83,11.7,NA,NA,2.9,5.5,"n","n",NA,"3555","still dying",0,0,68.8990538840412
"3163",625,"Escalante Canyon",2012,196,"17.79",0.83,11.7,NA,NA,NA,NA,"n","n",NA,"","dead",0,0,NA
"3164",6450,"Escalante Canyon",2013,196,"17.79",0.83,11.7,NA,NA,0,0,"n","n",NA,"","present but dead",0,0,0
"3165",10129,"Escalante Canyon",2015,196,"17.79",0.83,11.7,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3166",11912,"Escalante Canyon",2016,196,"17.79",0.83,11.7,NA,NA,2.5,4.4,"y","n",NA,"","",0,0,38.0132711084365
"3167",610,"Escalante Canyon",2008,197,"17.79",0.1,9.22,NA,NA,NA,NA,"n","n",NA,"","1 small plant",0,0,NA
"3168",606,"Escalante Canyon",2009,197,"17.79",0.1,9.22,NA,NA,1.8,3,"y","n",NA,"1471, 1472","",0,0,12.7234502470387
"3169",607,"Escalante Canyon",2010,197,"17.79",0.1,9.22,NA,NA,1.7,3.3,"y","n",NA,"2260","",0,0,14.540076198977
"3170",609,"Escalante Canyon",2011,197,"17.79",0.1,9.22,NA,NA,1.7,4,"y","n",NA,"3553","",0,0,21.3628300444106
"3171",608,"Escalante Canyon",2012,197,"17.79",0.1,9.22,NA,NA,2,3.7,"y","n",NA,"","",0,0,21.5042017138221
"3172",6455,"Escalante Canyon",2013,197,"17.79",0.1,9.22,NA,NA,2.6,5.1,"y","n",NA,"","",0,0,53.1133361979158
"3173",8146,"Escalante Canyon",2014,197,"17.79",0.1,9.22,NA,NA,0,0,"n","n",NA,"","gone, S/B in transect 18.79, x-coordinate adjusted",0,0,0
"3174",10124,"Escalante Canyon",2015,197,"17.79",0.1,9.22,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3175",11907,"Escalante Canyon",2016,197,"17.79",0.1,9.22,NA,NA,0,0,"n","n",NA,"","on other transect 18.79",0,0,0
"3176",620,"Escalante Canyon",2008,659,"17.79",0.81,12.15,NA,NA,NA,NA,"y","n",NA,"","3 flowers; 1 large",0,0,NA
"3177",618,"Escalante Canyon",2009,659,"17.79",0.81,12.15,NA,NA,2.2,6.7,"y","n",NA,"1476","",0,0,77.5643518208052
"3178",616,"Escalante Canyon",2010,659,"17.79",0.81,12.15,NA,NA,4.4,6.4,"y","n",NA,"2255","",0,0,141.547598600142
"3179",619,"Escalante Canyon",2011,659,"17.79",0.81,12.15,NA,NA,2.7,6.9,"y","n",NA,"3558","",0,0,100.960577710252
"3180",617,"Escalante Canyon",2012,659,"17.79",0.81,12.15,NA,NA,1.8,6.7,"y","n",NA,"","",0,0,63.4617423988406
"3181",6452,"Escalante Canyon",2013,659,"17.79",0.81,12.15,NA,NA,3,7.2,"y","n",7,"","",0,0,122.145122371571
"3182",8151,"Escalante Canyon",2014,659,"17.79",0.81,12.15,NA,NA,4.7,7.2,"n","n",6,"610","stepped on old injury",0,0,191.360691715462
"3183",10131,"Escalante Canyon",2015,659,"17.79",0.81,12.15,NA,NA,2.2,6.4,"n","n",3,"5428, 5429","",0,0,70.7737993000709
"3184",11914,"Escalante Canyon",2016,659,"17.79",0.81,12.15,NA,NA,2.3,5.3,"n","n",NA,"","",0,0,50.7422191426189
"3185",9444,"Escalante Canyon",2014,659.01,"17.79",0.81,12.15,NA,NA,1.3,1.7,"n","n",NA,"","growing off injured primary",0,0,2.95074089988421
"3186",10132,"Escalante Canyon",2015,659.01,"17.79",0.81,12.15,NA,NA,2.8,3.8,"n","n",NA,"","",0,0,31.7552185424856
"3187",11915,"Escalante Canyon",2016,659.01,"17.79",0.81,12.15,NA,NA,2.8,5,"n","n",NA,"","",0,0,54.9778714378214
"3188",9445,"Escalante Canyon",2014,659.02,"17.79",0.81,12.15,NA,NA,1.5,2.7,"y","n",NA,"","growing off injured primary",0,0,8.5883289167511
"3189",10133,"Escalante Canyon",2015,659.02,"17.79",0.81,12.15,NA,NA,2.5,4.4,"n","n",NA,"","",0,0,38.0132711084365
"3190",11916,"Escalante Canyon",2016,659.02,"17.79",0.81,12.15,NA,NA,1.7,4.4,"y","n",NA,"","",0,0,25.8490243537368
"3191",9446,"Escalante Canyon",2014,659.03,"17.79",0.81,12.15,NA,NA,1,0.9,"n","n",NA,"","",0,0,0.636172512351933
"3192",10134,"Escalante Canyon",2015,659.03,"17.79",0.81,12.15,NA,NA,1.9,3.8,"n","n",NA,"","",0,0,21.5481840109724
"3193",11917,"Escalante Canyon",2016,659.03,"17.79",0.81,12.15,NA,NA,0.7,1,"n","n",NA,"","",0,0,0.549778714378214
"3194",11180,"Escalante Canyon",2015,659.04,"17.79",0.81,12.15,NA,NA,1.6,0.6,"n","n",NA,"","",0,0,0.45238934211693
"3195",11918,"Escalante Canyon",2016,659.04,"17.79",0.81,12.15,NA,NA,0.9,1,"n","n",NA,"","",0,0,0.706858347057703
"3196",11181,"Escalante Canyon",2015,659.05,"17.79",0.81,12.15,NA,NA,0.8,1,"n","n",NA,"","",0,0,0.628318530717959
"3197",11919,"Escalante Canyon",2016,659.05,"17.79",0.81,12.15,NA,NA,1,0.9,"n","n",NA,"","",0,0,0.636172512351933
"3198",11182,"Escalante Canyon",2015,659.06,"17.79",0.81,12.15,NA,NA,0.5,0.7,"n","n",NA,"","",0,0,0.192422550032375
"3199",11920,"Escalante Canyon",2016,659.06,"17.79",0.81,12.15,NA,NA,0,0,"n","n",NA,"","not recorded",0,0,0
"3200",11183,"Escalante Canyon",2015,659.07,"17.79",0.81,12.15,NA,NA,1,0.5,"n","n",NA,"","",0,0,0.196349540849362
"3201",11921,"Escalante Canyon",2016,659.07,"17.79",0.81,12.15,NA,NA,0,0,"n","n",NA,"","not recorded",0,0,0
"3202",1455,"Escalante Canyon",2009,699,"17.79",0.31,11.98,NA,NA,1,3.65,"y","n",NA,"1475","new tag?",0,0,10.4634670318625
"3203",1458,"Escalante Canyon",2010,699,"17.79",0.31,11.98,NA,NA,1.8,4.4,"y","n",NA,"2256","",0,0,27.3695551980743
"3204",1457,"Escalante Canyon",2011,699,"17.79",0.31,11.98,NA,NA,1.8,3.8,"y","n",NA,"3557","",0,0,20.4140690630265
"3205",1456,"Escalante Canyon",2012,699,"17.79",0.31,11.98,NA,NA,0.3,3.8,"y","n",NA,"","sunk into ground",0,0,3.40234484383775
"3206",6451,"Escalante Canyon",2013,699,"17.79",0.31,11.98,NA,NA,1.3,4.2,"y","n",NA,"","",0,0,18.0107506830303
"3207",8150,"Escalante Canyon",2014,699,"17.79",0.31,11.98,NA,NA,2.3,5.3,"y","n",NA,"","",0,0,50.7422191426189
"3208",10130,"Escalante Canyon",2015,699,"17.79",0.31,11.98,NA,NA,1.7,5.2,"n","n",NA,"","",0,0,36.1031827750539
"3209",11913,"Escalante Canyon",2016,699,"17.79",0.31,11.98,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3210",7441,"Escalante Canyon",2013,1245,"17.79",0.5,7.75,NA,NA,1,1.7,"n","n",NA,"","3 o'c",0,0,2.26980069221863
"3211",8129,"Escalante Canyon",2014,1245,"17.79",0.5,7.75,NA,NA,1.4,1.6,"n","n",NA,"","",0,0,2.81486701761645
"3212",10120,"Escalante Canyon",2015,1245,"17.79",0.5,7.75,NA,NA,1.2,2,"n","n",NA,"","",0,0,3.76991118430775
"3213",11903,"Escalante Canyon",2016,1245,"17.79",0.5,7.75,NA,NA,1.6,3,"n","n",NA,"","",0,0,11.3097335529233
"3214",7442,"Escalante Canyon",2013,1245.01,"17.79",0.5,7.75,NA,NA,1.2,2.1,"n","n",NA,"","4 o'c",0,0,4.1563270806993
"3215",8130,"Escalante Canyon",2014,1245.01,"17.79",0.5,7.75,NA,NA,1.3,1.5,"n","n",NA,"","",0,0,2.29728962793754
"3216",10121,"Escalante Canyon",2015,1245.01,"17.79",0.5,7.75,NA,NA,0.6,1.4,"n","n",NA,"","",0,0,0.923628240155399
"3217",11904,"Escalante Canyon",2016,1245.01,"17.79",0.5,7.75,NA,NA,1.1,2.2,"n","n",NA,"","",0,0,4.18145982192802
"3218",7443,"Escalante Canyon",2013,1245.02,"17.79",0.5,7.75,NA,NA,1.1,1.6,"n","n",NA,"","6 o'c",0,0,2.21168122812721
"3219",8131,"Escalante Canyon",2014,1245.02,"17.79",0.5,7.75,NA,NA,2,2.6,"n","n",NA,"","under shrub",0,0,10.6185831691335
"3220",10122,"Escalante Canyon",2015,1245.02,"17.79",0.5,7.75,NA,NA,0.7,3.3,"n","n",NA,"","",0,0,5.98709019957875
"3221",11905,"Escalante Canyon",2016,1245.02,"17.79",0.5,7.75,NA,NA,2.3,2.7,"n","y",NA,"","",0,0,13.168771005685
"3222",9449,"Escalante Canyon",2014,194,"18.79",0.37,8.65,NA,NA,4,7.2,"y","n",NA,"","",0,0,162.860163162095
"3223",10137,"Escalante Canyon",2015,194,"18.79",0.37,8.65,NA,NA,0,0,"n","n",NA,"","dead ",0,0,0
"3224",11927,"Escalante Canyon",2016,194,"18.79",0.37,8.65,NA,NA,2.4,7.8,"y","n",NA,"","",0,0,114.680698226642
"3225",11185,"Escalante Canyon",2015,194.01,"18.79",0,0,NA,NA,4.2,7,"y","y",NA,"5425 - 27","",0,0,161.634942027195
"3226",11924,"Escalante Canyon",2016,194.01,"18.79",0,0,NA,NA,0,0,"n","n",NA,"","not recorded",0,0,0
"3227",11186,"Escalante Canyon",2015,194.02,"18.79",0,0,NA,NA,0.9,0.7,"n","n",NA,"","",0,0,0.346360590058275
"3228",11925,"Escalante Canyon",2016,194.02,"18.79",0,0,NA,NA,0,0,"n","n",NA,"","not recorded",0,0,0
"3229",9450,"Escalante Canyon",2014,197,"18.79",0.1,9.22,NA,NA,0,0,"n","n",NA,"","gone",0,0,0
"3230",10138,"Escalante Canyon",2015,197,"18.79",0.1,9.22,NA,NA,1.7,0.9,"n","n",NA,"","",0,0,1.08149327099829
"3231",11928,"Escalante Canyon",2016,197,"18.79",0.1,9.22,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3232",7444,"Escalante Canyon",2013,1254,"18.79",0.8,2.2,NA,NA,1,1.7,"n","n",NA,"","",0,0,2.26980069221863
"3233",8152,"Escalante Canyon",2014,1254,"18.79",0.8,2.2,NA,NA,2.2,2.1,"n","n",NA,"","",0,0,7.61993298128204
"3234",10136,"Escalante Canyon",2015,1254,"18.79",0.8,2.2,NA,NA,0.9,1.9,"n","n",NA,"","debris flow, partially burying",0,0,2.55175863287831
"3235",11926,"Escalante Canyon",2016,1254,"18.79",0.8,2.2,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"3236",519,"Escalante Canyon",2008,119,"22.26",0.9,18.83,NA,NA,NA,NA,"y","n",NA,"","2 flowers",0,0,NA
"3237",516,"Escalante Canyon",2009,119,"22.26",0.9,18.83,NA,NA,3.8,6,"y","n",NA,"1478","",0,0,107.442468752771
"3238",517,"Escalante Canyon",2010,119,"22.26",0.9,18.83,NA,NA,2.6,6.5,"y","n",NA,"","Transect 23.26 from 22.26-23.26; numbered 697 at bottom of transect",0,0,86.2759882492097
"3239",518,"Escalante Canyon",2011,119,"22.26",0.9,18.83,NA,NA,3.4,6.8,"y","n",NA,"3544","",0,0,123.477157656693
"3240",515,"Escalante Canyon",2012,119,"22.26",0.9,18.83,NA,NA,2,5.5,"n","n",NA,"4927","",0,0,47.5165888855456
"3241",6458,"Escalante Canyon",2013,119,"22.26",0.9,18.83,NA,NA,4.1,6.1,"y","n",NA,"5904","",0,0,119.821129206078
