"ScGl_data_id","Site","Year","Tag","Transect","X.coord.m.","Y.coord.m.","Degrees","Direction","Height.cm.","Width.cm.","Fl","Br","Minis","PhotoNumber","Comments","X_coord_old","Y_coord_old","Vol"
"120",11119,"Atwell Gulch_108",2015,185.13,"2.4",0.1,6.63,NA,NA,1.7,1.1,"n","n",NA,"","",0,0,1.61556402210855
"121",11366,"Atwell Gulch_108",2016,185.13,"2.4",0.1,6.63,NA,NA,1.7,1.4,"n","n",NA,"","20 cm S to nail",0,0,2.6169466804403
"122",15234,"Atwell Gulch_108",2017,185.13,"2.4",0.1,6.63,NA,NA,1.9,1.9,"n","n",NA,"","tag 21.5 cm SW",0,0,5.3870460027431
"123",19323,"Atwell Gulch_108",2018,185.13,"2.4",0.1,6.63,NA,NA,4.5,4,"n","n",NA,"","Dying?",0,0,56.5486677646163
"124",11120,"Atwell Gulch_108",2015,185.14,"2.4",0.1,6.63,NA,NA,0.6,1,"n","n",NA,"","",0,0,0.471238898038469
"125",11367,"Atwell Gulch_108",2016,185.14,"2.4",0.1,6.63,NA,NA,0,0,"n","n",NA,"","not recorded",0,0,0
"126",15235,"Atwell Gulch_108",2017,185.14,"2.4",0.1,6.63,NA,NA,0,0,"n","n",NA,"","",0,0,0
"127",19324,"Atwell Gulch_108",2018,185.14,"2.4",0.1,6.63,NA,NA,0,0,"n","n",NA,"","",0,0,0
"128",1133,"Atwell Gulch_108",2009,268,"2.4",0.9,19.75,NA,NA,5.8,7.5,"y","n",NA,"1609, 1610","",0,0,256.236150808418
"129",1131,"Atwell Gulch_108",2010,268,"2.4",0.9,19.75,NA,NA,3.6,7,"y","n",NA,"904","",0,0,138.54423602331
"130",1132,"Atwell Gulch_108",2011,268,"2.4",0.9,19.75,NA,NA,4.4,7,"y","n",NA,"3813","",0,0,169.33184402849
"131",1130,"Atwell Gulch_108",2012,268,"2.4",0.9,19.75,NA,NA,4,6.6,"y","n",NA,"","",0,0,136.847775990371
"132",6089,"Atwell Gulch_108",2013,268,"2.4",0.9,19.75,NA,NA,5.4,6.9,"y","n",NA,"","",0,0,201.921155420504
"133",7760,"Atwell Gulch_108",2014,268,"2.4",0.9,19.75,NA,NA,5.6,8,"y","n",NA,"","",0,0,281.486701761645
"134",9628,"Atwell Gulch_108",2015,268,"2.4",0.9,19.75,NA,NA,7,8.7,"y","n",3,"","",0,0,416.12750891287
"135",11371,"Atwell Gulch_108",2016,268,"2.4",0.9,19.75,NA,NA,6.7,9,"y","n",3,"","",0,0,426.235583275795
"136",15239,"Atwell Gulch_108",2017,268,"2.4",0.9,19.75,NA,NA,5.7,9.1,"y","n",NA,"","tag 10 cm SW",0,0,370.721284892373
"137",19328,"Atwell Gulch_108",2018,268,"2.4",0.9,19.75,NA,NA,8,8.7,"y","n",5,"","",0,0,475.574295900423
"138",21542,"Atwell Gulch_108",2019,268,"2.4",0.9,19.75,NA,NA,0,0,"n","n",1,"","dead",0,0,0
"139",17105,"Atwell Gulch_108",2017,268.01,"2.4",0.9,19.75,NA,NA,1.1,0.2,"n","n",5,"","tag 7.5 cm S",NA,NA,0.0345575191894877
"140",19329,"Atwell Gulch_108",2018,268.01,"2.4",0.9,19.75,NA,NA,1.5,0.5,"n","n",NA,"","",NA,NA,0.294524311274043
"141",21543,"Atwell Gulch_108",2019,268.01,"2.4",0.9,19.75,NA,NA,0,0,"n","n",NA,"","dead, tag is 16cm S of mini",NA,NA,0
"142",2693,"Atwell Gulch_108",2012,351,"2.4",0.48,12.4,NA,NA,3.1,4.7,"y","n",NA,"","",0,0,53.7832808312939
"143",6088,"Atwell Gulch_108",2013,351,"2.4",0.48,12.4,NA,NA,4.6,5.1,"y","n",NA,"","",0,0,93.9697486578511
"144",7758,"Atwell Gulch_108",2014,351,"2.4",0.48,12.4,NA,NA,5.3,6,"y","n",NA,"","",0,0,149.853969576233
"145",9626,"Atwell Gulch_108",2015,351,"2.4",0.48,12.4,NA,NA,2.2,4.9,"n","n",NA,"","",0,0,41.48630178698
"146",11369,"Atwell Gulch_108",2016,351,"2.4",0.48,12.4,NA,NA,4.5,5.8,"n","n",NA,"","",0,0,118.893573975106
"147",15237,"Atwell Gulch_108",2017,351,"2.4",0.48,12.4,NA,NA,5.8,6.5,"y","n",NA,"","",0,0,192.461819940545
"148",19326,"Atwell Gulch_108",2018,351,"2.4",0.48,12.4,NA,NA,6.5,6.1,"y","n",NA,"","",0,0,189.960326790124
"149",21540,"Atwell Gulch_108",2019,351,"2.4",0.48,12.4,NA,NA,6.2,5.8,"y","n",NA,"3","",0,0,163.808924143479
"150",2692,"Atwell Gulch_108",2012,377,"2.4",0.45,10.7,NA,NA,2.4,4.1,"n","n",NA,"","",0,0,31.6861035041066
"151",6087,"Atwell Gulch_108",2013,377,"2.4",0.45,10.7,NA,NA,2.8,4.4,"y","n",NA,"","",0,0,42.5748636414489
"152",7757,"Atwell Gulch_108",2014,377,"2.4",0.45,10.7,NA,NA,2.1,4.2,"y","n",NA,"","",0,0,29.0942895648951
"153",9625,"Atwell Gulch_108",2015,377,"2.4",0.45,10.7,NA,NA,1.6,4.7,"n","n",NA,"","",0,0,27.7591126871194
"154",11368,"Atwell Gulch_108",2016,377,"2.4",0.45,10.7,NA,NA,3.2,5.5,"n","n",NA,"","",0,0,76.026542216873
"155",15236,"Atwell Gulch_108",2017,377,"2.4",0.45,10.7,NA,NA,2.1,4.5,"n","n",NA,"","tag 8 cm SW",0,0,33.3990568984765
"156",19325,"Atwell Gulch_108",2018,377,"2.4",0.45,10.7,NA,NA,3.5,5,"n","n",NA,"","Y coord off by 1 m",0,0,68.7223392972767
"157",21539,"Atwell Gulch_108",2019,377,"2.4",0.45,10.7,NA,NA,2.1,3.8,"n","n",NA,"0","brown",0,0,23.8164139068642
"158",7401,"Atwell Gulch_108",2013,1229,"2.4",0.99,13.5,NA,NA,6.6,7.3,"y","n",2,"","",0,0,276.23552964117
"159",7759,"Atwell Gulch_108",2014,1229,"2.4",0.99,13.5,NA,NA,5.2,7.8,"y","n",NA,"","",0,0,248.474846157724
"160",9627,"Atwell Gulch_108",2015,1229,"2.4",0.99,13.5,NA,NA,0,0,"n","n",NA,"","no data",0,0,0
"161",11370,"Atwell Gulch_108",2016,1229,"2.4",0.99,13.5,NA,NA,7.5,8.4,"n","n",5,"","",0,0,415.63270806993
"162",15238,"Atwell Gulch_108",2017,1229,"2.4",0.99,13.5,NA,NA,7.7,8.8,"y","n",NA,"","tag 14 cm SW",0,0,468.323500055938
"163",19327,"Atwell Gulch_108",2018,1229,"2.4",0.99,13.5,NA,NA,7.5,8.5,"y","n",3,"","",0,0,425.587629790992
"164",21541,"Atwell Gulch_108",2019,1229,"2.4",0.99,13.5,NA,NA,9.1,8.7,"y","y",NA,"11","",0,0,540.965761586731
"165",1090,"Atwell Gulch_108",2009,238,"4",0.71,12.93,NA,NA,6.3,7.6,"y","n",NA,"1615","",0,0,285.796966882371
"166",1091,"Atwell Gulch_108",2010,238,"4",0.71,12.93,NA,NA,7.7,9,"y","n",NA,"914","",0,0,489.852834510988
"167",1093,"Atwell Gulch_108",2011,238,"4",0.71,12.93,NA,NA,7.6,9.2,"y","n",NA,"3824","",0,0,505.218364179696
"168",1092,"Atwell Gulch_108",2012,238,"4",0.71,12.93,NA,NA,6.8,9.1,"y","n",NA,"","",0,0,442.26398899441
"169",6091,"Atwell Gulch_108",2013,238,"4",0.71,12.93,NA,NA,8.4,9.2,"y","n",NA,"","",0,0,558.399244619664
"170",7762,"Atwell Gulch_108",2014,238,"4",0.71,12.93,NA,NA,6.9,8.8,"n","n",NA,"","black skeleton of last year's plant",0,0,419.666513037139
"171",9630,"Atwell Gulch_108",2015,238,"4",0.71,12.93,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"172",11373,"Atwell Gulch_108",2016,238,"4",0.71,12.93,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"173",15241,"Atwell Gulch_108",2017,238,"4",0.71,12.93,NA,NA,0,0,"n","n",NA,"","",0,0,0
"174",19331,"Atwell Gulch_108",2018,238,"4",0.71,12.93,NA,NA,0,0,"n","n",NA,"","",0,0,0
"175",2360,"Atwell Gulch_108",2011,238.01,"4",0.71,12.93,NA,NA,0.8,0.6,"n","n",NA,"3824","",0,0,0.226194671058465
"176",2361,"Atwell Gulch_108",2012,238.01,"4",0.71,12.93,NA,NA,0.6,0.7,"n","n",NA,"","",0,0,0.23090706003885
"177",6092,"Atwell Gulch_108",2013,238.01,"4",0.71,12.93,NA,NA,0,0,"n","n",NA,"","GONE",0,0,0
"178",9631,"Atwell Gulch_108",2015,238.01,"4",0.71,12.93,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"179",11374,"Atwell Gulch_108",2016,238.01,"4",0.71,12.93,NA,NA,0,0,"n","n",NA,"","gone-hole",0,0,0
"180",15242,"Atwell Gulch_108",2017,238.01,"4",0.71,12.93,NA,NA,0,0,"n","n",NA,"","",0,0,0
"181",19332,"Atwell Gulch_108",2018,238.01,"4",0.71,12.93,NA,NA,0,0,"n","n",NA,"","",0,0,0
"182",2362,"Atwell Gulch_108",2011,238.02,"4",0.71,12.93,NA,NA,0.3,0.2,"n","n",NA,"3824","",0,0,0.00942477796076938
"183",2363,"Atwell Gulch_108",2012,238.02,"4",0.71,12.93,NA,NA,0.4,0.3,"n","n",NA,"","",0,0,0.0282743338823081
"184",6093,"Atwell Gulch_108",2013,238.02,"4",0.71,12.93,NA,NA,0.9,0.6,"n","n",NA,"","11 o'c",0,0,0.254469004940773
"185",7763,"Atwell Gulch_108",2014,238.02,"4",0.71,12.93,NA,NA,0.9,0.9,"n","n",NA,"","reddish",0,0,0.57255526111674
"186",9632,"Atwell Gulch_108",2015,238.02,"4",0.71,12.93,NA,NA,2.3,1.5,"n","n",NA,"","",0,0,4.06443549558179
"187",11375,"Atwell Gulch_108",2016,238.02,"4",0.71,12.93,NA,NA,1.8,2.2,"n","n",NA,"","Fl Buds",0,0,6.84238879951857
"188",15243,"Atwell Gulch_108",2017,238.02,"4",0.71,12.93,NA,NA,1.5,1.9,"n","n",NA,"","tag 16 cm N",0,0,4.25293105479718
"189",19333,"Atwell Gulch_108",2018,238.02,"4",0.71,12.93,NA,NA,3.4,1.5,"n","n",NA,"","",0,0,6.00829594999048
"190",21545,"Atwell Gulch_108",2019,238.02,"4",0.71,12.93,NA,NA,2.1,1.1,"n","n",NA,"","",0,0,1.99569673319292
"191",2430,"Atwell Gulch_108",2011,238.03,"4",0.71,12.93,NA,NA,0.4,0.3,"n","n",NA,"3824","10o'c",0,0,0.0282743338823081
"192",2431,"Atwell Gulch_108",2012,238.03,"4",0.71,12.93,NA,NA,NA,NA,"n","n",NA,"","GONE",0,0,NA
"193",6094,"Atwell Gulch_108",2013,238.03,"4",0.71,12.93,NA,NA,0.9,0.9,"n","n",NA,"","10 o'c",0,0,0.57255526111674
